day,gamma_hat,delta_gamma,gamma,mu_star,converged,iterations,gmv_miss_pct,profit_change_pct,lagrangian_loss_pct,lagrangian_loss_at0_pct
25,-0.33250362140498874,-0.05,-0.3825036214049887,0.5422648906663092,True,6,3.4700410124021843,-9.891888411719275,1.5608644046342655,1.1507218578988698
25,-0.33250362140498874,-0.02,-0.35250362140498875,0.5422648906663092,True,7,1.4534427105800591,-4.072873142511498,1.3022817607513248,1.1507218578988698
25,-0.33250362140498874,0.0,-0.33250362140498874,0.5422648906663092,True,7,1.8566075637023514e-07,0.0,1.1507218578988698,1.1507218578988698
25,-0.33250362140498874,0.02,-0.3125036214049887,0.5422648906663092,True,7,-1.4749620812214999,3.890788163937144,1.06658092683117,1.1507218578988698
25,-0.33250362140498874,0.05,-0.28250362140498875,0.5422648906663092,True,7,-3.800168237158323,9.565453494383071,1.0658467710308246,1.1507218578988698
25,-0.33250362140498874,0.1,-0.23250362140498873,0.5422648906663092,True,7,-7.885379891085214,18.28343396467733,1.424378630077077,1.1507218578988698
25,-0.33250362140498874,0.2,-0.13250362140498873,0.5422648906663092,True,6,-16.3084263722532,31.65199211856222,3.4875360094849217,1.1507218578988698
26,-0.40358974498809,-0.2,-0.60358974498809,0.6429960101403146,True,6,9.130287339909573,-37.06983875293658,4.0922769991189805,2.2427487634701406
26,-0.40358974498809,-0.1,-0.5035897449880901,0.6429960101403146,True,6,5.087862815204394,-18.91786470861657,2.867741328292319,2.2427487634701406
26,-0.40358974498809,-0.05,-0.45358974498809,0.6429960101403146,True,6,2.641381531491003,-9.351634396077811,2.4576840188326368,2.2427487634701406
26,-0.40358974498809,-0.02,-0.42358974498809004,0.6429960101403146,True,6,1.077418663875146,-3.6936419032319883,2.302227281068439,2.2427487634701406
26,-0.40358974498809,0.0,-0.40358974498809,0.6429960101403146,True,6,8.073361495828144e-07,0.0,2.2427487634701406,2.2427487634701406
26,-0.40358974498809,0.02,-0.38358974498809,0.6429960101403146,True,8,-1.1827636884842656,4.119087786740789,2.162459895463822,2.2427487634701406
